listing_id,neighbourhood,zipcode,price
6133150,Bedford-Stuyvesant,11233,52
6134906,Sunset Park,11220,49
6138423,Upper West Side,10025,950
6141401,Kips Bay,10016,225
6142960,Clinton Hill,11205,110
6150778,Williamsburg,11211,80
6151450,Hamilton Heights,10031,50
6152478,Lower East Side,10002,95
6152725,East Elmhurst,11369,275
6155072,Clinton Hill,11238,129
6156319,Upper East Side,10128,185
6163657,Upper East Side,10075,120
6167683,Upper West Side,10023,210
6168331,Bushwick,11221,45
6168568,Midtown East,10022,699
6168663,Harlem,10027,79
6170845,East New York,11207,67
6171382,Downtown Brooklyn,11201,117
6179073,Manhattan Beach,11235,45
6179500,Kips Bay,10016,115
6184748,Williamsburg,11206,125
6184827,Bushwick,11221,100
6185250,Bushwick,11221,85
6185426,Williamsburg,11211,120
6185530,Hell's Kitchen,10019,259
6186628,,10031,185
6187204,Lower East Side,10002,75
6188014,Upper West Side,10023,220
6188022,Greenpoint,11222,225
6192999,Williamsburg,11211,167
6194377,Upper West Side,10025,88
6196354,Williamsburg,11206,38
6196486,Bedford-Stuyvesant,11206,56
6197119,Lefferts Garden,11225,90
6198343,Williamsburg,11211,200
6198636,Upper West Side,10023,190
6199255,Williamsburg,11206,249
6208855,Upper East Side,10128,85
6209147,East Harlem,10029,130
6210155,Park Slope,11215,115
6220699,Clinton Hill,11238,350
6222187,,10002,90
6224336,Long Island City,11101,153
6225501,Williamsburg,11211,150
6225766,Lower East Side,10002,280
6226327,Midtown East,10022,182
6226794,Upper East Side,10065,105
6227680,East Flatbush,11203,115
6234096,East Harlem,10029,120
6235648,Greenpoint,11222,83
6236181,Upper West Side,10024,190
6238314,Harlem,10026,80
6239508,East New York,11208,130
6239643,Flatbush,11226,70
6242355,Williamsburg,11211,242
6245408,Harlem,10026,105
6246559,Alphabet City,10009,125
6246681,Williamsburg,11211,190
6247466,Williamsburg,11222,55
6249050,Washington Heights,10040,79
6249100,Upper East Side,10128,90
6253399,Williamsburg,11211,100
6256470,Tremont,10457,105
6257715,Fort Greene,11238,100
6259636,East Village,,195
6260442,Upper West Side,10023,322
6262339,Washington Heights,10033,90
6262821,Lower East Side,10002,95
6269646,Flushing,11355,45
6269945,Upper East Side,10128,90
6270767,Upper West Side,10025,80
6274181,Williamsburg,11211,90
6274369,,10023,250
6277476,Upper East Side,10128,150
6284471,Hell's Kitchen,10019,100
6284582,Washington Heights,10032,199
6287961,East Village,10009,230
6291371,Bay Ridge,11209,65
6291454,Williamsburg,11211,140
6297613,East Harlem,10027,50
6300809,Upper West Side,10023,299
6302423,West Village,10014,245
6303845,Bedford-Stuyvesant,11216,58
6304002,Bedford-Stuyvesant,11216,58
6304643,Crown Heights,11216,150
6304928,Williamsburg,11249,249
6311716,Greenpoint,11222,135
6314066,,11103,85
6316786,Lefferts Garden,11225,52
6322937,Astoria,11106,115
6326410,East Village,10003,150
6326477,Little Italy,10013,295
6326582,Washington Heights,10032,63
6326681,,10003,158
6326865,Carroll Gardens,11231,445
6327529,Meatpacking District,10014,200
6328046,Upper West Side,10025,141
6333994,Nolita,10012,295
6334236,Crown Heights,11233,115
6334492,Brighton Beach,11235,60
6336834,Williamsburg,11211,84
6337725,Harlem,10027,140
6342741,Tribeca,10007,89
6343619,Crown Heights,11225,55
6343641,Lefferts Garden,11225,62
6345728,Greenwich Village,10003,190
6346496,East Village,10003,300
6347548,Kips Bay,10010,113
6349111,East Village,10009,190
6354789,Bushwick,11237,33
6355217,Flatlands,11234,65
6357527,Upper West Side,10024,130
6364086,Upper West Side,10025,190
6370889,Washington Heights,10032,35
6371373,Hell's Kitchen,10019,145
6371593,Lower East Side,10002,249
6373790,Upper West Side,10025,280
6374545,Upper West Side,10024,200
6375124,Park Slope,11217,276
6376279,Park Slope,11217,75
6376606,Kips Bay,10010,64
6377161,,10003,399
6377669,Bushwick,11207,53
6378804,East Harlem,10029,50
6384275,Clinton Hill,11238,130
6385364,Lower East Side,10002,100
6385547,Greenpoint,11222,350
6386141,Upper East Side,10128,150
6387739,,,45
6389473,Chinatown,10013,500
6391062,Bedford-Stuyvesant,11216,45
6399305,East Village,10009,275
6399885,Forest Hills,11375,168
6400170,Bedford-Stuyvesant,11206,80
6402424,Williamsburg,11211,120
6403755,Williamsburg,11206,79
6404431,Sunset Park,11232,120
6404584,Crown Heights,11238,79
6405859,Williamsburg,11211,56
6408849,Kips Bay,10016,160
6410814,Lower East Side,10002,185
6414645,Nolita,10012,250
6419593,Gowanus,11217,300
6421429,Eastchester,10475,99
6422762,Upper East Side,10128,110
6422875,Bedford-Stuyvesant,11206,70
6423521,Upper West Side,10023,160
6425751,Hell's Kitchen,10019,272
6426240,Elmhurst,11373,55
6437262,Sheepshead Bay,11235,50
6437347,Williamsburg,11249,75
6438456,Bushwick,11221,85
6445173,Williamsburg,11211,250
6447332,Alphabet City,10009,115
6447797,Chinatown,10002,89
6448899,Chelsea,10001,94
6449238,Astoria,11105,70
6450018,Sunnyside,10301,50
6450240,Clinton Hill,11238,70
6450254,Midtown,10016,220
6450749,Upper East Side,10128,100
6452225,East Harlem,10035,40
6452940,Murray Hill,10016,125
6457367,Clinton Hill,11205,110
6460353,Lefferts Garden,11225,150
6460927,Gramercy Park,10003,295
6461553,Inwood,10034,128
6462046,Sunnyside,11104,85
6464070,Greenpoint,11222,34
6464881,Prospect Heights,11238,85
6466590,Flatbush,11226,38
6467264,Carroll Gardens,11231,158
6467509,Lower East Side,10002,245
6474462,Astoria,11102,42
6476242,Midtown East,10022,303
6478459,Greenwich Village,10012,499
6479559,Chelsea,10011,150
6480494,Stapleton,10304,70
6482006,Downtown Brooklyn,11201,65
6487196,Greenwich Village,10003,75
6489828,Greenpoint,11222,150
6494312,Inwood,10034,50
6500587,Greenpoint,11222,85
6501296,Greenpoint,11222,135
6504011,,10009,187
6507084,East Harlem,10035,100
6515263,Upper West Side,10025,80
6516344,Harlem,10027,115
6522849,Gravesend,11223,55
6524331,Upper West Side,10025,95
6536702,Upper West Side,10025,129
6539778,Williamsburg,11249,199
6541214,Crown Heights,11216,115
6542603,Williamsburg,11211,175
6542929,Alphabet City,10009,194
6544347,Park Slope,11215,150
6545900,East Harlem,10035,50
6546210,Bedford-Stuyvesant,11238,54
6551650,Gowanus,11215,500
6553874,West Village,10014,264
6553895,Prospect Heights,11238,180
6554833,Bedford-Stuyvesant,11216,215
6555997,Lower East Side,10002,150
6556848,Prospect Heights,11217,175
6559926,Upper East Side,10075,240
6560165,Upper West Side,10023,175
6560257,Upper West Side,10025,1000
6560717,Morningside Heights,10027,225
6561427,Upper East Side,10028,95
6561509,Washington Heights,10033,69
6567114,Crown Heights,11216,150
6570330,Carroll Gardens,11231,100
6571441,Bedford-Stuyvesant,11216,53
6575471,Greenwich Village,10012,350
6575789,Chelsea,10011,345
6576336,Richmond Hill,11419,55
6576463,The Rockaways,11692,999
6576509,Clinton Hill,11205,110
6580308,Hamilton Heights,10031,90
6580431,Williamsburg,11249,150
6582467,Park Slope,11215,102
6583110,Upper East Side,10065,320
6585852,Upper West Side,10025,60
6586663,Lower East Side,10002,140
6596747,West Village,10014,105
6601683,Bushwick,11237,45
6603830,Sunnyside,11104,170
6608666,Bedford-Stuyvesant,11221,70
6611557,Bushwick,11221,300
6611592,Ditmars / Steinway,11105,180
6611652,Bushwick,11221,375
6612664,Hell's Kitchen,10036,68
6612744,Lower East Side,10019,300
6612941,Sunnyside,11104,60
6613154,Carroll Gardens,11231,158
6614486,Bushwick,11207,65
6619187,East Harlem,10029,95
6619797,Harlem,10027,120
6622389,Crown Heights,11238,100
6627472,East Village,10003,250
6627752,Flatbush,11226,90
6628117,Williamsburg,11249,80
6628493,Williamsburg,11206,90
6635179,Lower East Side,10002,250
6637311,Midtown,10001,225
6638042,Richmond Hill,11418,290
6638446,Washington Heights,10032,139
6639120,Lower East Side,10002,140
6642226,West Village,10014,500
6643716,Nolita,10012,100
6644669,Upper West Side,10023,135
6645263,Williamsburg,11249,175
6645387,Williamsburg,11211,54
6651156,Boerum Hill,11201,235
6652755,Clinton Hill,11205,145
6654304,Canarsie,11236,75
6654984,Park Slope,11215,200
6655786,Prospect Heights,11238,165
6657454,Bedford-Stuyvesant,11205,95
6659165,Bushwick,11237,70
6659371,Bushwick,11237,99
6660511,East Village,10003,280
6660518,Richmond Hill,11415,59
6662112,Harlem,10026,140
6662487,Hamilton Heights,10031,75
6662511,Prospect Heights,11238,195
6662967,Harlem,10026,85
6673630,Lower East Side,10002,150
6673748,Nolita,10012,149
6673773,Flatbush,11226,60
6674363,Union Square,10011,130
6676468,,10280,150
6676721,Lefferts Garden,11225,45
6678082,Bedford-Stuyvesant,11221,150
6678707,West Village,10014,175
6679063,Hell's Kitchen,10036,130
6686165,Astoria,11106,44
6688119,Park Slope,11215,199
6688671,Greenpoint,11222,199
6692571,Inwood,10034,60
6696127,Bedford-Stuyvesant,11216,130
6696278,Williamsburg,11249,275
6701706,Sunnyside,11104,49
6701818,Greenpoint,11222,80
6702379,Williamsburg,11249,103
6702693,Union Square,10003,1495
6702912,Bushwick,11221,55
6703106,Williamsburg,11206,110
6705158,Harlem,10026,391
6705604,Bedford Park,10458,33
6710420,The Rockaways,11693,245
6712530,Hamilton Heights,10031,80
6712618,Sunnyside,11104,85
6716020,Kensington,11218,350
6716218,Harlem,10027,138
6716444,East Village,10003,100
6717053,Kew Garden Hills,11367,68
6717309,Upper East Side,10128,170
6723500,,11249,200
6726748,Upper East Side,10065,200
6728550,Bedford-Stuyvesant,11205,60
6729054,Sunset Park,11232,75
6729487,West Village,10014,550
6730056,Chelsea,10001,200
6730582,Jamaica,11412,175
6731463,Prospect Heights,11238,280
6731830,Williamsburg,11211,98
6737048,,11385,160
6737815,Chelsea,10011,200
6738207,Lower East Side,10002,120
6738524,Greenpoint,11222,150
6738639,Chelsea,10011,90
6739145,Dongan Hills,10305,155
6741023,Williamsburg,11211,60
6742680,,10075,200
6747106,Morningside Heights,10027,105
6747193,Bedford-Stuyvesant,11221,49
6747308,Upper West Side,10069,256
6748032,Greenwood Heights,11215,80
6748711,Williamsburg,11211,180
6748933,Chelsea,10011,145
6748952,Williamsburg,11206,100
6750004,West Village,10014,678
6750443,Williamsburg,11249,147
6758600,Hamilton Heights,10031,74
6759052,Bedford-Stuyvesant,11216,40
6759527,Sunset Park,11220,150
6760090,Upper West Side,10023,190
6760893,East Harlem,10029,124
6761084,Washington Heights,10033,89
6761717,Brooklyn Heights,11201,195
6761985,Williamsburg,11249,160
6764323,Astoria,11102,99
6765702,Ridgewood,11385,40
6765965,Williamsburg,11211,119
6766169,Crown Heights,11213,70
6766662,Astoria,11103,150
6767047,Bushwick,11221,53
6768399,Flushing,11358,48
6769535,Jamaica,11412,105
6771374,Hell's Kitchen,10036,51
6774866,Harlem,10027,45
6776698,Woodhaven,11421,44
6776711,Upper East Side,10021,150
6778747,Lower East Side,10002,365
6779136,West Village,10014,195
6782841,Bushwick,11221,50
6784807,Woodside,11377,50
6785290,Forest Hills,11375,130
6791173,Crown Heights,11238,59
6792888,Sunnyside,11104,99
6793460,,11217,65
6796530,Gowanus,11217,98
6800598,Alphabet City,10009,247
6805513,Astoria,11106,100
6806165,Washington Heights,10032,81
6809332,West Village,10014,95
6812270,Bedford-Stuyvesant,11221,40
6817378,Hell's Kitchen,10036,400
6822403,Williamsburg,11206,95
6827028,Bedford-Stuyvesant,11221,177
6831518,Chelsea,10001,99
6833000,Upper East Side,10065,135
6835487,Lower East Side,10002,215
6837529,Lower East Side,10002,135
6848771,Woodside,11377,57
6848862,Hell's Kitchen,10036,108
6849137,,10002,65
6852346,Sunnyside,11104,60
6853271,Chelsea,10011,150
6853661,Lower East Side,10002,250
6854221,Greenpoint,11222,40
6854404,Financial District,10014,130
6863948,Kips Bay,10016,150
6864344,Fort Greene,11217,100
6866040,Williamsburg,11211,74
6866061,Crown Heights,11225,88
6869940,Astoria,11102,55
6870211,Sunnyside,11104,110
6871251,Upper West Side,10023,259
6871600,Nolita,10012,100
6878956,Clinton Hill,11238,135
6879039,Williamsburg,11211,99
6881101,Lefferts Garden,11225,175
6882689,Lower East Side,10002,198
6884254,Bedford-Stuyvesant,11221,35
6884974,Greenpoint,11222,110
6885369,Flatbush,11226,40
6887127,Washington Heights,10032,135
6895056,Flatbush,11226,50
6895837,Tribeca,10013,140
6897911,Williamsburg,11249,90
6898354,Washington Heights,10033,52
6901401,Bushwick,11221,155
6901856,Bushwick,11221,80
6908603,Clinton Hill,11205,150
6909447,Upper West Side,10024,150
6910072,Ridgewood,11385,85
6911687,West Village,10014,259
6913497,Harlem,10027,75
6913503,,11216,33
6913715,,11216,33
6914332,Washington Heights,10032,70
6914387,Williamsburg,11249,230
6921984,West Village,10014,198
6922505,Greenpoint,11222,250
6924538,Bedford-Stuyvesant,11216,60
6924793,Lower East Side,10002,99
6924942,East Harlem,10029,111
6925624,Lefferts Garden,11225,60
6926686,Little Italy,10013,95
6927027,Williamsburg,11249,89
6929738,Upper East Side,10065,195
6930780,Bedford-Stuyvesant,11233,139
6936157,Williamsburg,11211,60
6936903,Williamsburg,11211,199
6939024,East Village,10003,195
6939638,Tribeca,10007,700
6939719,Hell's Kitchen,10019,215
6939859,Williamsburg,11206,50
6946479,Park Slope,11215,325
6948441,Chelsea,10001,220
6949526,Fort Greene,11217,129
6950477,Hamilton Heights,10031,76
6954288,Harlem,10037,125
6956274,Bedford-Stuyvesant,11206,74
6957272,Upper West Side,10025,155
6958652,Bedford-Stuyvesant,11221,40
6958924,Upper West Side,10024,85
6959212,East Harlem,10035,84
6962981,East Harlem,10035,60
6965441,Chelsea,10011,100
6966472,Crown Heights,11213,150
6969011,Crown Heights,11216,44
6970005,Greenwich Village,10011,230
6970372,Upper East Side,10065,150
6971348,Upper East Side,10065,155
6971639,Upper East Side,10065,165
6971871,Upper East Side,10065,155
6972089,Upper West Side,10023,130
6972192,Upper West Side,10023,125
6972554,East Harlem,10029,155
6972673,Clinton Hill,11205,80
6973159,Bedford-Stuyvesant,11206,40
6973292,Astoria,11103-3233,59
6973744,Williamsburg,11211,90
6974728,Upper West Side,10025,139
6974801,Greenpoint,11222,165
6976045,Carroll Gardens,11231,150
6977204,Harlem,10027,65
6985434,Upper West Side,10023,120
6985888,Upper West Side,10023,115
6986600,Clinton Hill,11205,99
6988905,Midtown East,10017,190
6989436,East Harlem,10029,80
6992300,Hamilton Heights,10031,75
6999056,Harlem,10026,70
7002139,Bushwick,11221,55
7002250,Upper East Side,10075,105
7002269,Lefferts Garden,11225,30
7002884,East Harlem,10029,99
7002943,,11222,75
7003507,Crown Heights,11216,60
7003697,Astoria,11103,10000
7003788,Long Island City,11101,149
7004408,Soho,10012,170
7009152,Crown Heights,11238,65
7010681,Lefferts Garden,11226,110
7015831,Bushwick,11221,35
7017768,Bushwick,11221,75
7019534,Williamsburg,11211,100
7020065,Upper East Side,10028,130
7021851,East Harlem,10029,65
7023437,Williamsburg,11211,220
7023818,Midtown East,10022,105
7024079,Morningside Heights,10025,50
7024303,Clinton Hill,11205,120
7026258,Sunnyside,11104,50
7032855,Flatbush,11226,48
7033271,,10033,75
7034609,Morningside Heights,10027,70
7036021,Astoria,11106,90
7037537,Greenpoint,11222,115
7037585,East Harlem,10029,70
7037918,East Elmhurst,11369,60
7037999,,11221,50
7038801,Crown Heights,11213,52
7047076,Upper East Side,10128,159
7047329,Williamsburg,11211,140
7047808,Flatiron District,10010,850
7048398,Upper West Side,10023,225
7048508,East Village,10009,130
7051619,Astoria,11101,155
7053496,Washington Heights,10032,60
7053502,Fort Greene,11217,120
7054585,Williamsburg,11211,85
7054824,West Village,10014,220
7062987,Upper East Side,10028,140
7064935,Hamilton Heights,10031,55
7070705,Williamsburg,11249,75
7071272,Bedford-Stuyvesant,11233,110
7071744,Morningside Heights,10027,72
7073896,Financial District,10038,499
7074118,Bushwick,11221,100
7074504,Park Slope,11215,100
7075103,Greenwich Village,10012,175
7082866,East Village,10003,150
7086331,Astoria,11102,80
7087255,Windsor Terrace,11218,267
7091014,,11215,80
7091125,Flatiron District,10010,325
7094112,East Village,10003,220
7094262,Midtown East,10022,149
7094539,Windsor Terrace,11218,143
7094619,Kips Bay,10016,120
7101296,Upper West Side,10025,145
7105709,West Village,10011,250
7105865,Washington Heights,10032,45
7108992,Upper West Side,10025,187
7111775,Park Slope,11215,100
7113393,Williamsburg,11206,85
7116034,Bushwick,11207,43
7116654,Lefferts Garden,11225,45
7125463,Clinton Hill,11238,54
7125990,Washington Heights,10033,99
7126928,Harlem,10031,46
7127572,Clinton Hill,11238,32
7129972,Chinatown,10013,169
7133488,Astoria,11106,85
7141549,Kips Bay,10016,180
7142734,Forest Hills,11375,109
7143587,Soho,10013,159
7144379,Lower East Side,10002,75
7148121,Bayside,11361,99
7151565,Williamsburg,11211,95
7158916,Roosevelt Island,10044,100
7159227,Upper West Side,10025,150
7160118,Greenpoint,11222,90
7161868,Morningside Heights,10025,100
7174067,Fort Greene,11217,129
7177958,Morningside Heights,10025,120
7193201,East Village,10009,99
7194138,Carroll Gardens,11231,200
7194972,Upper West Side,10024,190
7195202,Williamsburg,11211,99
7195473,Williamsburg,11211,65
7198703,,11206,60
7198878,Greenpoint,11222,55
7199464,Upper West Side,10024,68
7202612,Williamsburg,11211,90
7203537,Williamsburg,11249,115
7204721,Crown Heights,11216,95
7205456,Greenpoint,11222,130
7205539,Hell's Kitchen,10036,168
7205861,Bedford-Stuyvesant,11221,125
7206060,Bushwick,11237,90
7215836,East Village,10003,90
7217028,Williamsburg,11211,60
7217351,Red Hook,11231,450
7218561,Bedford-Stuyvesant,11216,50
7221446,Bedford-Stuyvesant,11221,29
7221598,Astoria,11102,70
7222493,Hamilton Heights,10031,78
7224028,Bushwick,11207,36
7224086,Bushwick,11237,100
7227418,Bay Ridge,11209,33
7228259,Hamilton Heights,10031,71
7230002,Williamsburg,11222,63
7239575,Upper East Side,10065,120
7240002,Morningside Heights,10027,75
7242823,East Harlem,10029,69
7243098,East Harlem,10029,68
7243478,Williamsburg,11222,90
7243708,Clinton Hill,11205,65
7244171,East New York,11207,78
7245876,Williamsburg,11211,66
7246757,Lower East Side,10002,175
7247033,Lower East Side,10002,100
7252856,East Harlem,10029,69
7254864,Ditmars / Steinway,11105,150
7254952,,11215,175
7254973,Downtown Brooklyn,11201,148
7254986,Carroll Gardens,11231,600
7255577,Hell's Kitchen,10036,98
7256169,,10128,190
7256216,Clinton Hill,11238,225
7257163,West Village,10014,175
7257311,Lower East Side,10002,120
7258864,Williamsburg,11211,84
7261444,Upper West Side,10023,800
7263899,Bedford-Stuyvesant,11206,38
7264496,Morningside Heights,10025,140
7264659,Upper West Side,10024,180
7265249,Greenwood Heights,11215,125
7272680,Bedford-Stuyvesant,11206,63
7275655,Alphabet City,10009,170
7276534,Jackson Heights,11369,45
7279583,Harlem,10027,450
7280528,Midtown East,10022,75
7280861,Upper West Side,10025,92
7281309,Sunset Park,11220,65
7294049,Crown Heights,11213,120
7302762,Greenpoint,11222,120
7303995,Sunset Park,11220,35
7304094,Upper East Side,10028,125
7307027,Prospect Heights,11238,70
7307468,Bedford-Stuyvesant,11206,49
7308118,East Village,10003,115
7308927,Williamsburg,11237,55
7309129,Lower East Side,10002,250
7310413,Bushwick,11385,225
7310835,Soho,10013,500
7316104,Greenpoint,11222,140
7318332,Greenwich Village,10011,159
7319791,Lower East Side,10002,100
